word,phonetic,pos,definition,source
repeal,rɪ'pil,,v.【律】 废除， 撤销,GMAT
gorilla,ɡə'rɪlə,,n.大猩猩,GMAT
brochure,bro'ʃʊr,,n.小册子； 说明书,GMAT
immune,ɪ'mjʊn,,a.免疫的,GMAT
deviation,'divɪ'eʃən,,n.背离,GMAT
gentry,'dʒɛntri,,n.贵族， 绅士， 上等人,GMAT
compound,'kɑmpaʊnd,,a.混合的 n.混合物，化合物；,GMAT
underlie,",ʌndɚ'laɪ",,v.位于…之下； 成为…的基础或依据,GMAT
stake,stek,,n.火刑柱； 股份,GMAT
intensity,ɪn'tɛnsəti,,n.强度； 紧张,GMAT
masculine,'mæskjəlɪn,,a.男性的； 男子气概的,GMAT
extraordinary,ɪkˈstrɔrdənerɪ; ɪkˈstrɔrdnˌɛrɪ,,a.非凡的， 特别的； 离奇的,GMAT
concerning,kən'sɝnɪŋ,,prep.关于； 就…而言,GMAT
attraction,ə'trækʃən,,n.吸引， 吸引力,GMAT
fortify,'fɔrtɪfaɪ,,v.增强营养,GMAT
spawn,spɔn,,v.大量产生； 引起 n.卵；,GMAT
conventional,kən'vɛnʃənl,,a.因循守旧的； 传统的,GMAT
privy,'prɪvi,,a.私人的； 不公开的， 秘密参与的 n.有利害关系的人；,GMAT
conform,kən'fɔrm,,v.遵照； 符合,GMAT
circulation,",sɝkjə'leʃən",,n.循环， 流通； 发行额,GMAT
authentic,ɔ'θɛntɪk,,a.真正的； 法律证实的,GMAT
evident,'ɛvɪdənt,,a.明显的， 清楚的,GMAT
lodge,lɑdʒ,,n.房子， 住处,GMAT
measles,'mizəlz,,n.麻疹,GMAT
devoid,dɪ'vɔɪd,,a.空的， 缺乏的,GMAT
psychological,",saɪkə'lɑdʒɪkl",,a.心理学的； 心理的， 精神的,GMAT
commit,kə'mɪt,,v.做； 犯； 交付； 受约束， 致力于,GMAT
patriarchal,",petrɪ'ɑrkl",,a.家长的， 族长的,GMAT
originality,ə'rɪdʒə'næləti,,n.创意， 独创性,GMAT
empirical,ɪm'pɪrɪkl,,a.经验主义的， 经验的,GMAT
particulate,"pɚ'tɪkjə,let",,a.微粒的 n.微粒，粒子；,GMAT
curb,kɝb,,v.控制 n.路边；,GMAT
outpatient,'aʊt'peʃənt,,n.门诊病人,GMAT
envelop,ɪn'vɛləp,,v.笼罩， 包住,GMAT
patch,pætʃ,,v.缝补；修补； n.斑点,GMAT
predicate,'prɛdɪkət,,v.使基于； 断言， 肯定； 暗示,GMAT
precipitation,prɪ'sɪpə'teʃən,,n.沉淀； 沉淀物,GMAT
character,'kærɪktɚ,,n.性格； 特征； 字符,GMAT
ongoing,'ɑnɡoɪŋ,,a.进行中的， 不间断的,GMAT
outfit,'aʊtfɪt,,v.配备， 装备,GMAT
supernova,",supɚ'novə",,n.【天】 超新星,GMAT
constellation,",kɑnstə'leʃən",,n.星座， 星群,GMAT
divulge,dɪ'vʌldʒ,,v.泄漏,GMAT
cholesterol,kə'lɛstərɔl,,n.胆固醇,GMAT
crass,kræs,,a.粗劣的； 愚钝的,GMAT
runner,'rʌnɚ,,n.蔓藤； 推销员； 长跑者,GMAT
respiratory,rɪ'spaɪərətɔːrɪ; rɪ'spaɪrəˌtɔrɪ,,a.呼吸的,GMAT
negligible,'nɛɡlɪdʒəbl,,a.可忽略不计的； 微不足道的,GMAT
moderate,"ˈmɑdərɪt; (for v.,) ˈmɑdərˌeɪt",,v.减轻； 节制 a.温和的； 适度的,GMAT
comprise,kəm'praɪz,,v.包含； 组成,GMAT
proton,'protɑn,,n.质子,GMAT
upheaval,ʌp'hivl,,n.大变动,GMAT
brokerage,'brokərɪdʒ,,n.经纪业， 中间人业务； 佣金， 回扣,GMAT
spray,spreɪ,,v.喷洒 n.喷雾；小花枝；,GMAT
distinguish,dɪ'stɪŋɡwɪʃ,,v.区别， 辨清； 杰出,GMAT
primordial,praɪ'mɔrdɪəl,,a.原始的； 主要的,GMAT
intersperse,",ɪntɚ'spɝs",,v.散布,GMAT
matriarch,'metrɪ'ɑrk,,n.女统治者， 女负责人； 女家长,GMAT
howl,haʊl,,v&n.嗥叫； 呼啸,GMAT
substantial,səbˈstænʃəl,,a.实际的； 大量的,GMAT
execute,'ɛksɪkjut,,v.执行； 制成,GMAT
dissimilar,dɪ'sɪmɪlɚ,,a.不同的， 不相似的,GMAT
benefit,'bɛnɪfɪt,,v.有益于， 对…有益 n.利益，好处；救济金；,GMAT
refuel,ri'fjʊəl,,v.补给燃料； 重新得到燃料,GMAT
booth,bʊθ,,n.小房间,GMAT
elongate,ɪ'lɔŋɡet,,v.延长， 伸长,GMAT
symptom,'sɪmptəm,,n.征兆； 症状,GMAT
illicit,ɪ'lɪsɪt,,a.违法的， 不正当的,GMAT
nihilism,'naɪɪlɪzəm,,n.虚无主义,GMAT
wield,wild,,v.支配， 掌握,GMAT
unique,jʊ'nik,,a.唯一的； 独特的,GMAT
boost,bʊst,,v&n.推， 举； 促进； 吹捧,GMAT
impulse,'ɪmpʌls,,n.冲动； 脉冲,GMAT
mechanization,",mɛkənɪ'zeʃən",,n.机械化， 机动化,GMAT
crystallize,'krɪstə'laɪz,,v.结晶； 具体化,GMAT
maternal,mə'tɝnl,,a.母亲的； 母方的； 母系的,GMAT
infectious,ɪn'fɛkʃəs,,a.传染性的， 易传染的,GMAT
religious,rɪ'lɪdʒəs,,a.宗教的； 虔诚的,GMAT
shelter,'ʃɛltɚ,,v.庇护， 保护 n.躲避处；,GMAT
jumbo,'dʒʌmbo,,a.巨大的,GMAT
prominent,'prɑmɪnənt,,a.显著的； 杰出的,GMAT
superiority,"su,pɪrɪ'ɔrəti",,n.优越,GMAT
insulin,'ɪnsəlɪn,,n.胰岛素,GMAT
ironic,aɪ'rɑnɪk,,a.说反话的， 讽刺的,GMAT
latitude,'lætɪtud,,n.纬度； 自由,GMAT
association,"ə,soʃɪ'eʃən",,n.协会， 联盟； 联想,GMAT
eliminate,ɪ'lɪmɪnet,,v.排除， 消除,GMAT
parasitic,",pærə'sɪtɪk",,a.寄生的,GMAT
landfill,'lænd'fɪl,,n.垃圾堆； 垃圾填埋法,GMAT
entitle,ɪn'taɪtl,,v.命名； 有权,GMAT
outline,'aʊtlaɪn,,v.描画轮廓； 概括 n.轮廓；概述；,GMAT
purification,",pjʊrəfə'keʃən",,n.净化， 提纯,GMAT
butterfly,'bʌtɚflaɪ,,n.蝴蝶； 追求享乐的人,GMAT
outnumber,'aʊt'nʌmbɚ,,v.在数量上超过,GMAT
identifiable,"aɪ,dɛntɪ'faɪəbl",,a.可辨认的,GMAT
perspective,pɚ'spɛktɪv,,n.角度， 观点,GMAT
womb,wum,,"n.子宫； 孕育处, the organ in which offspring is carried and nourished while it develops before birth)",GMAT
galaxy,'ɡæləksi,,n.银河， 星系,GMAT
overlord,'ovɚlɔrd,,n.最高领主,GMAT
warbler,'wɔrblɚ,,n.鸣禽,GMAT
redirect,"[ˌridɪˈrɛkt,-daɪ-]",,v.改寄； 改变方向,GMAT
liquidation,",lɪkwɪ'deʃən",,n.清算,GMAT
prosper,'prɑspɚ,,v.兴隆； 成功,GMAT
invade,ɪn'ved,,v.侵略， 侵袭,GMAT
propeller,prə'pɛlɚ,,n.螺旋桨， 推进器,GMAT
dogma,'dɔɡmə,,n.教条,GMAT
perpetrator,'pɜːrpətreɪtər,,n.作恶者； 犯罪者,GMAT
clump,klʌmp,,v.使密集 n.丛，簇；,GMAT
drilling,'drɪlɪŋ,,n.钻孔； 训练， 演练,GMAT
appeal,ə'pil,,v.吸引； 上诉 n.呼吁；吸引力；,GMAT
crate,kret,,n.篮， 篓,GMAT
cardiovascular,",kɑrdɪo'væskjəlɚ",,a.心血管的,GMAT
prognosis,prɑg'nosɪs,,n.预后,GMAT
entrepreneur,ˌɑntrəprəˈnɝ​,,n.企业家； 承包人,GMAT
democracy,dɪˈmɑkrəsi,,n.民主， 民主主义； 民主政治,GMAT
transportation,",trænspɔr'teʃən",,n.运输， 运输系统； 流放,GMAT
peninsula,pə'nɪnsələ,,n.半岛,GMAT
evolve,ɪ'vɑlv,,v.进化； 逐渐形成,GMAT
dye,daɪ,,v.给…染色 n.染料；,GMAT
extensive,ɪk'stɛnsɪv,,a.大量的； 多方面的， 广泛的,GMAT
residential,",rɛzɪ'dɛnʃl",,a.住宅的， 与居住有关的,GMAT
cessation,sɛ'seʃən,,n.停止,GMAT
household,'haʊshold,,a.普通的； 家庭的 n.家庭；,GMAT
adverse,"ædˈvɚs, ˈædˌvɚs",,a.逆的； 不利的,GMAT
ratio,'reʃɪo,,n.比例,GMAT
barb,bɑrb,,v.装倒钩于 n.倒钩；伤人的话；,GMAT
circumvent,",sɝkəm'vɛnt",,v.环绕； 回避， 规避,GMAT
alumnus,ə'lʌmnəs,,n.男校友， 男毕业生,GMAT
entrant,'ɛntrənt,,n.进入者； 新成员,GMAT
gourmet,'ɡʊrme,,n.美食家,GMAT
approximate,ə'prɑksɪmət,,v.接近 a.近似的， 大概的,GMAT
cannon,'kænən,,n.加农炮， 大炮,GMAT
project,prəˈdʒɛkt; prɑdʒɛkt,,v.预计 n.工程； 计划,GMAT
chronology,krə'nɑlədʒi,,n.年表； 年代学,GMAT
independence,",ɪndɪ'pɛndəns",,n.独立性， 自立性； 自主,GMAT
lateral,'lætərəl,,a.侧生的， 侧的,GMAT
irradiation,"ɪ,redɪ'eʃən",,n.放射， 照射,GMAT
shrub,ʃrʌb,,n.灌木,GMAT
melancholy,'mɛlənkɑli,,a.忧郁的,GMAT
presentation,",prizɛn'teʃən",,n.报告； 陈述,GMAT
hinterland,'hɪntɚlænd,,n.内地； 穷乡僻壤,GMAT
nominate,'nɑmɪnet,,v.提名,GMAT
loom,lum,,v.隐现； n.织布机,GMAT
diameter,daɪ'æmɪtɚ,,n.直径,GMAT
stationary,'steʃənɛri,,a.静止的,GMAT
inextricably,ˌɪnɪkˈstrɪkəbli,,ad.无法分开地,GMAT
swiftly,'swɪftli,,ad.很快地， 即刻,GMAT
bark,bɑrk,,n.树皮,GMAT
ostentation,'ɑstɛn'teʃən,,n.夸示， 炫耀,GMAT
roughly,'rʌfli,,ad.大概； 粗暴地,GMAT
restrain,rɪ'stren,,v.抑制； 限制； 阻止,GMAT
exhaustive,ɪg'zɔstɪv,,a.详尽的， 无遗漏的,GMAT
monumental,",mɑnju'mɛntl",,a.极大的； 纪念碑的,GMAT
ruin,'ruɪn,,v.毁灭； 破产,GMAT
leaven,'lɛvən,,v.发酵,GMAT
formidable,'fɔrmɪdəbl,,a.可怕的； 困难的,GMAT
durability,ˌdurə'bɪləti,,n.经久， 耐久性,GMAT
lobster,'lɑbstɚ,,n.龙虾,GMAT
modification,",mɑdɪfɪ'keʃən",,n.修正， 修改,GMAT
nucleon,'nʊklɪɑn,,n.核子,GMAT
anemia,ə'nimɪə,,n.贫血； 贫血症,GMAT
folkway,'fəukwei,,n.民风， 社会习俗,GMAT
dense,dɛns,,a.密集的； 浓厚的),GMAT
discrete,dɪ'skrit,,a.个别的； 不连续的,GMAT
temperate,'tɛmpərət,,a.温和的； 有节制的,GMAT
disrupt,dɪs'rʌpt,,v.扰乱； 中断， 瓦解,GMAT
geometric,",dʒiə'mɛtrɪk",,a.几何的； 成几何级数增长的,GMAT
campaign,kæm'pen,,n.战役； 系列活动,GMAT
salvage,'sælvɪdʒ,,v.抢救； n.抢救出的财物,GMAT
overfish,ˌouvər'fɪʃ,,v.过度捕捞  or to the depletion of ),GMAT
conflict,'kɑnflɪkt,,n.斗争， 冲突， 抵触,GMAT
scandalize,'skændəlaɪz,,v.使震惊； 诽谤,GMAT
appliance,ə'plaɪəns,,n.用具， 用品,GMAT
lore,lɔr,,n.知识； 学问,GMAT
mass,mæs,,v.使集合； n.大量； 【物】 质量； 大量,GMAT
companionate,kəm'pænjənɪt,,a.伙伴的； 和睦的,GMAT
renaissance,ˈrenəsɑ:ns; ˌrɛnəˈsɑns,,n.复兴， 复活； 文艺复兴,GMAT
amateur,ˈæmətər,,n.业余爱好者,GMAT
derivative,də'rɪvətɪv,,a.派生的；无创意的； n.转成物,GMAT
condemn,kən'dɛm,,v.声讨， 谴责,GMAT
commerce,'kɑmɝs,,n.贸易， 商业,GMAT
auction,'ɔkʃən,,n.拍卖,GMAT
admit,əd'mɪt,,v.承认； 准许…进入,GMAT
mineralize,"'mɪnrəl,aɪz",,v.使矿物化  into an ore),GMAT
uneven,ʌn'ivən,,a.不规则的； 不平坦的； 不均匀的,GMAT
definition,",dɛfɪ'nɪʃən",,n.定义,GMAT
tectonics,tɛk'tɑnɪks,,n.构造学； 地质构造,GMAT
unaffected,",ʌnə'fɛktɪd",,a.自然的， 不矫揉造作的,GMAT
evacuation,"ɪ,vækjʊ'eʃən",,n.撤离， 疏散,GMAT
patrol,pə'trol,,v&n.巡逻， 巡查,GMAT
offshoot,'ɔfʃut,,n.分支,GMAT
patron,'petrən,,n.赞助者； 顾客,GMAT
canary,kə'nɛri,,n.金丝雀； 女歌星,GMAT
antedate,",æntɪ'det",,v.早于， 先于,GMAT
entail,ɪn'tel,,v.伴随；  承担,GMAT
stew,"stu, stju",,v.炖 n.炖菜；,GMAT
inferior,ɪn'fɪrɪɚ,,a.次的， 较差的,GMAT
mythic,'miθik,,a.虚构的； 神话的,GMAT
overlook,",ovɚ'lʊk",,v.忽略， 忽视,GMAT
taxpayer,"'tæks,peiə",,n.纳税人,GMAT
spine,spaɪn,,n.脊柱； 刺,GMAT
commend,kə'mɛnd,,v.推荐； 表扬,GMAT
seedling,'sidlɪŋ,,n.幼苗； 树苗,GMAT
scribe,skraɪb,,v.抄写 n.抄写员；,GMAT
mosquito,məˈskiːtoʊ,,n.蚊子,GMAT
parasite,'pærəsaɪt,,n.寄生虫； 食客,GMAT
artificial,",ɑrtɪ'fɪʃl",,a.人工的， 人造的,GMAT
deficiency,dɪ'fɪʃənsi,,n.缺陷； 不足,GMAT
urbanize,'ə:bənaiz,,v.使…都市化,GMAT
defrost,",di'frɔst",,v.除霜； 解冻,GMAT
campsite,'kæmpsaɪt,,n.营地,GMAT
formula,'fɔrmjələ,,n.公式,GMAT
avalanche,'ævəlæntʃ,,v.雪崩 n.雪崩；,GMAT
comment,'kɑmɛnt,,v.发表评论 n.评论，意见；,GMAT
passbook,'pæs'bʊk,,n.存折,GMAT
temperance,'tɛmpərəns,,n.节欲； 禁酒,GMAT
tribute,'trɪbjut,,n.礼物， 贡品,GMAT
endanger,ɪn'dendʒɚ,,v.危及， 危害,GMAT
stem,stɛm,,v.起源于； 阻断 n.茎，干；,GMAT
euphoria,jʊ'fɔrɪə,,n.精神欢快； 兴奋,GMAT
surcharge,'sɝtʃɑrdʒ,,n.附加税； 额外费,GMAT
oblique,ə'blik,,a.斜的， 倾斜的,GMAT
profitability,ˌprɑːfɪtə'bɪləti,,n.赢利能力， 收益性,GMAT
transnational,træns'næʃənəl,,a.跨国的； 超越国界的,GMAT
subordinate,səˈbɔːdɪnɪt (for n. &adj.) ; səˈbɔːdɪˌnet (for v.),,a.下级的； n.下级,GMAT
versatility,",vɝsə'tɪləti",,n.多功能性,GMAT
sturdy,'stɝdi,,a.结实的； 坚固的,GMAT
equalize,'ikwəlaɪz,,v.平衡， 相等,GMAT
reasoning,'rizənɪŋ,,a.推理的 n.推理，论证；,GMAT
pugnacious,pʌg'neʃəs,,a.好斗的,GMAT
ragtime,'ræɡtaɪm,,a.滑稽的 n.拉格泰姆音乐；,GMAT
revolution,'rɛvə'lʊʃən,,n.革命； 旋转,GMAT
balcony,'bælkənɪ,,n.阳台； 包厢， 楼座,GMAT
instill,ɪn'stɪl,,v.逐渐灌输,GMAT
polygraph,'pɑlɪɡræf,,n.测谎器,GMAT
ingest,ɪn'dʒɛst,,v.咽下， 吸收,GMAT
reliable,rɪ'laɪəbl,,a.可靠的， 可信赖的,GMAT
palatable,'pælətəbl,,a.美味的； 受欢迎的,GMAT
compatible,kəm'pætəbl,,a.协调的； 兼容的,GMAT
incentive,ɪn'sɛntɪv,,n.刺激； 动机,GMAT
critic,'krɪtɪk,,n.评论家， 批评家,GMAT
mow,mo,,v.割,GMAT
deregulation,"dɪ'rɛgjʊ,leʃən",,n.违反规定， 撤销管制规定,GMAT
photosynthesis,",foto'sɪnθəsɪs",,n.光合作用,GMAT
repudiate,rɪ'pjudɪet,,v.拒绝； 拒付,GMAT
preliminary,prɪ'lɪmɪnɛri,,a.预备的； 初步的， 开始的,GMAT
decoration,",dɛkə'reʃən",,n.装饰， 装潢； 装饰品； 奖章,GMAT
mishap,'mɪshæp,,n.不幸， 坏运气,GMAT
obstacle,'ɑbstəkl,,n.障碍,GMAT
industrialization,ɪnˌdʌstriələ'zeɪʃn,,n.工业化,GMAT
crest,krɛst,,n.顶部,GMAT
unconstitutional,",ʌnkɑnstə'tuʃənl",,a.违反宪法的,GMAT
fickle,'fɪkl,,a.易变的， 不坚定的,GMAT
provisional,prə'vɪʒənl,,a.暂时的， 临时的,GMAT
compress,kəm'prɛs,,v.压缩， 浓缩,GMAT
exceptional,ɪk'sɛpʃənl,,a.例外的， 罕见的； 杰出的,GMAT
constitute,'kɑnstətut,,v.组成， 建立； 制定,GMAT
ornamentation,",ɔrnəmɛn'teʃən",,n.装饰物； 装饰,GMAT
benchmark,'bɛntʃmɑrk,,v.标准测试 n.基准；,GMAT
eminent,'ɛmɪnənt,,a.杰出的； 突出的,GMAT
resistance,rɪ'zɪstəns,,n.抵抗； 抵抗力； 阻力,GMAT
inequality,",ɪnɪ'kwɑləti",,n.不平等， 不平均； 不同,GMAT
discrepancy,dɪs'krɛpənsi,,n.差异； 矛盾,GMAT
courier,'kʊrɪɚ,,n.送急件的人,GMAT
spectrum,'spɛktrəm,,n.范围； 光谱 so that its component wavelengths are arranged in order),GMAT
convince,kən'vɪns,,v.某人确信； 说服,GMAT
disorient,"dɪsˈɔriˌɛnt, -ˈor-",,v.使迷惑； 使分不清方向或目标,GMAT
irritating,'iriteitiŋ,,a.刺激的； 使人愤怒的， 气人的,GMAT
dropout,'drɑpaʊt,,n.<美>中途退学,GMAT
fibrosis,faɪ'brosɪs,,n.纤维化,GMAT
terminate,'tɝmɪnet,,v.停止， 终止； 解雇,GMAT
antiquated,'æntɪkwetɪd,,a.过时的,GMAT
mannerism,'mænə'rɪzəm,,n.特殊习惯， 怪癖,GMAT
refund,ˈrifʌnd,,n.退款； 偿还,GMAT
remnant,'rɛmnənt,,n.残余物， 残迹,GMAT
contractor,kən'træktɚ,,n.承包人； 立契约者,GMAT
flock,flɑk,,n.一群,GMAT
diesel,'dizl,,n.内燃机， 柴油机,GMAT
deprecate,'dɛprəket,,v.反对； 藐视,GMAT
steep,stip,,a.极高的； v.沉浸； 充满,GMAT
signature,'sɪgnətʃɚ,,n.签名， 签字,GMAT
republican,rɪ'pʌblɪkən,,a.共和国的 n.共和主义者；,GMAT
architect,'ɑrkɪtɛkt,,n.建筑师， 设计师,GMAT
perversion,"pɔ'və:ʃən, -ʒən",,n.曲解， 颠倒,GMAT
privilege,ˈprɪvəlɪdʒ,,n.特权； 优惠,GMAT
shroud,ʃraʊd,,n.裹尸布； 覆盖物,GMAT
dumpster,'dʌmpstə,,n.垃圾桶,GMAT
substitute,'sʌbstɪtut,,v.代替， 替代 n.代替品；,GMAT
gimmick,'ɡɪmɪk,,n.伎俩， 噱头,GMAT
per capita,pər 'kæpɪtə,,a.每人， 照人数分配的,GMAT
uniform,junəˌfɔrm,,a.统一的； 相同的 n.制服；,GMAT
amplitude,'æmplə'tʊd,,n.广度； 振幅,GMAT
mortgage,'mɔrɡɪdʒ,,v.抵押 n.抵押贷款；,GMAT
falsify,'fɔlsɪfaɪ,,v.篡改； 说谎,GMAT
identity,aɪ'dɛntəti,,n.身份， 特征； 同一,GMAT
installation,'ɪnstə'leʃən,,n.安装； 装置,GMAT
scatter,'skætɚ,,v.分散， 散开,GMAT
maldistribution,",mældɪstrə'bjʊʃən",,n.分配不当,GMAT
federal,'fɛdərəl,,a.联邦的， 联邦政府的,GMAT
violate,'vaɪəlet,,v.违反， 违背,GMAT
congregation,",kɑŋɡrɪ'ɡeʃən",,n.全体教徒,GMAT
verify,'vɛrɪfaɪ,,v.证明， 证实,GMAT
steer,stɪr,,v.掌舵 n.肉用公牛；,GMAT
collective,kə'lɛktɪv,,a.集体的,GMAT
excursion,ɪk'skɝʒn,,n.远足， 短途旅行,GMAT
undergo,",ʌndɚ'ɡo",,v.经历， 经受； 忍受,GMAT
spruce,sprʊs,,n.云杉,GMAT
outlying,'aʊtlaɪɪŋ,,a.远离城市的， 边远的,GMAT
delineate,dɪ'lɪnɪet,,v.描画； 描绘轮廓,GMAT
bygone,'baɪɡɔn,,a.以前的； 过时的 n.过去的事；,GMAT
erase,ɪ'res,,v.擦掉， 抹去； 消除,GMAT
coupon,'kupɑn,,n.赠券； 优待券,GMAT
railroad,'relrod,,n.铁路,GMAT
multitude,"ˈmʌltɪˌtud, -ˌtjud",,n.大量， 众多,GMAT
hominid,'hɑmɪnɪd,,n&a.原始人类； 灵长目动物,GMAT
inhabit,ɪn'hæbɪt,,v.居住于， 栖居于,GMAT
countermeasure,'kaʊntɚ'mɛʒɚ,,n.对策， 对抗手段,GMAT
innate,ɪ'net,,a.天生的， 固有的,GMAT
downstream,",daʊn'strim",,ad.顺流而下， 朝下游方向,GMAT
siege,sidʒ,,n.包围， 围攻,GMAT
nucleus,'nuklɪəs,,n.(原子)核,GMAT
sting,stɪŋ,,v.蜇，叮； n.螫伤,GMAT
abstract,'æbstrækt,,a.抽象的； n.摘要,GMAT
skeptic,'skɛptɪk,,n.怀疑者,GMAT
alluvial,ə'lʊvɪəl,,a.冲积的， 淤积的,GMAT
quasar,'kwezɑr,,n.【天】 类星体,GMAT
paternity,pə'tɝnəti,,n.父权； 父系， 父系后裔,GMAT
anonymous,ə'nɑnəməs,,a.匿名的,GMAT
span,spæn,,n.跨度； 一段时间,GMAT
imbalance,ɪm'bæləns,,n.不平衡； 不安定,GMAT
bizarre,bɪ'zɑr,,a.奇异的， 古怪的,GMAT
astronomical,",æstrə'nɑmɪkl",,a.庞大的； 天文学的,GMAT
fertility,fɚ'tɪləti,,n.繁殖力； 丰产,GMAT
ascribe,ə'skraɪb,,v.归于， 归因于,GMAT
threshold,'θrɛʃhold,,n.门槛； 开端， 起点,GMAT
termite,'tɝmaɪt,,n.【昆】白蚁,GMAT
poll,pol,,n.民意测验,GMAT
minority,maɪ'nɔrəti,,n.少数民族， 少数,GMAT
stringent,'strɪndʒənt,,a.严格的； 严厉的,GMAT
avian,'evɪən,,a.鸟类的 n.鸟；,GMAT
chamber,ˈtʃeɪmbər,,a.【音】 室内的 n.室，房间；,GMAT
rangeland,'rendʒlænd,,n.牧场,GMAT
portfolio,pɔrt'folɪo,,n.文件夹； 投资组合,GMAT
defendant,dɪ'fɛndənt,,a.为自己辩护的 n.被告；,GMAT
evade,ɪ'ved,,v.躲开； 逃避,GMAT
segregation,'sɛgrɪ'geʃən,,n.隔离， 分离,GMAT
depart,dɪ'pɑrt,,v.背离， 违反； 出发,GMAT
exaggerate,ɪɡ'zædʒəret,,v.夸张， 夸大,GMAT
cortex,'kɔrtɛks,,n.皮质,GMAT
exploration,",ɛksplə'reʃən",,n.探索， 探测,GMAT
imply,ɪm'plai,,v.暗示， 暗指,GMAT
offset,",ɔf'sɛt",,v.抵销； 补偿,GMAT
parlor,'pɑrlɚ,,n.会客室； 店堂； 餐车,GMAT
cascade,kæ'sked,,n.小瀑布,GMAT
commitment,kə'mɪtmənt,,n.承诺， 许诺,GMAT
capture,'kæptʃɚ,,v.捕捉； 占领； 吸引， 赢得,GMAT
partridge,'pɑrtrɪdʒ,,n.鹧鸪； 松鸡,GMAT
fossil,'fɑsl,,n.化石,GMAT
procreative,'prəukrɪeɪtɪv,,a.生育的,GMAT
rejection,rɪ'dʒɛkʃən,,n.抛弃； 拒绝； 被抛弃的东西,GMAT
disciple,dɪ'saɪpl,,n.门徒， 弟子,GMAT
fixture,'fɪkstʃɚ,,n.〔预定举行的〕体育比赛,GMAT
sequence,'sikwəns,,n.顺序； 序列,GMAT
manufacture,'mænjə'fæktʃɚ,,v.生产,GMAT
extrapolation,"ɪk,stræpə'leʃən",,n.推断， 推知,GMAT
combustion,kəm'bʌstʃən,,n.燃烧,GMAT
arthritis,ɑr'θraɪtɪs,,n.关节炎,GMAT
recruit,rɪ'krut,,v.招收 n.新成员；,GMAT
provision,prə'vɪʒn,,n.供应； 条款,GMAT
doctorate,'dɑktərət,,n.博士学位,GMAT
permissive,pɚ'mɪsɪv,,a.许可的； 过分纵容的,GMAT
predicament,prɪ'dɪkəmənt,,n.困境， 窘境,GMAT
intervention,",ɪntɚ'vɛnʃən",,n.干涉， 介入,GMAT
replacement,rɪ'plesmənt,,n.更换； 代替者,GMAT
tract,trækt,,n.一片； 【解】 管道,GMAT
incineration,"ɪn,sɪnə'reʃən",,n.焚烧,GMAT
configuration,"kən,fɪɡjə'reʃən",,n.构造； 外形； 【天】 相对位置,GMAT
nonstarter,ˌnɑn'stɑːrtər,,n.毫无成功希望的人,GMAT
spherical,'sfɪrɪkəl,,a.球的， 球状的,GMAT
interact,",ɪntɚ'ækt",,v.相互作用； 相互配合,GMAT
bombard,bɑm'bɑrd,,v.炮轰，射击； n.射石炮,GMAT
outright,'aʊtraɪt,,ad.直率地； 全部地， 彻底地,GMAT
bestow,bɪ'sto,,v.放置； 授予,GMAT
platform,'plæt'fɔrm,,n.平台,GMAT
asteroid,'æstərɔɪd,,n.小行星,GMAT
commonplace,'kɑmən'ples,,a.平凡的，普通的； n.平庸的东西， 陈词滥调,GMAT
aggregate,'æɡrɪɡət; (for v.) æɡrɪˌɡet,,v.合计； a.合计的， 聚合的 n.集合体；,GMAT
captivate,'kæptɪvet,,v.迷住， 迷惑， 吸引,GMAT
provenance,'prɑvənəns,,n.出处， 起源,GMAT
nonbiodegradable,'nɔnˌbaɪəudɪ'greɪdəbl,,a.不能生物降解的,GMAT
disdainful,dɪs'denfl,,a.轻蔑的， 鄙视的,GMAT
pneumonia,nʊ'monɪə,,n.肺炎,GMAT
array,ə're,,v.排列； n.大批,GMAT
extinct,ɪk'stɪŋkt,,a.灭绝的； 熄灭的,GMAT
pneumonic,njuː'mounik,,a.肺的； 肺炎的,GMAT
discriminate,dɪ'skrɪmɪnet,,v.歧视； 辨别,GMAT
accompaniment,ə'kʌmpənɪmənt,,n.伴奏,GMAT
degrade,dɪ'ɡred,,n.降低…的身份； 降解； 退化,GMAT
procure,prə'kjʊr,,v.取得， 获得,GMAT
opaque,o'pek,,a.不透明的； 难懂的,GMAT
criminology,",krɪmɪ'nɑlədʒi",,n.犯罪学,GMAT
refutation,",rɛfjʊ'teʃən",,n.反驳， 驳斥,GMAT
humid,'hjumɪd,,a.潮湿的， 湿润的,GMAT
controversy,ˈkɑntrəvɝ​sɪ,,n.争论， 辩论,GMAT
ineffective,",ɪnɪ'fɛktɪv",,a.无效的,GMAT
shellfish,'ʃɛl'fɪʃ,,n.甲壳类动物,GMAT
compulsory,kəmˈpʌlsərɪ,,a.强制性的； 义务的,GMAT
performance,pɚ'fɔrməns,,n.性能； 表演； 成绩， 绩效,GMAT
round,raʊnd,,v.四舍五入；完成； a.圆的； n.圆,GMAT
anticipate,æn'tɪsə'pet,,v.预见， 预期,GMAT
variable,'vɛrɪəbl,,n.可变物； 变量， 变数,GMAT
detach,dɪ'tætʃ,,v.分开， 分离,GMAT
mass-transit,mæs'trænzɪt,,n.公共交通,GMAT
misinterpret,'mɪsɪn'tɝprɪt,,v.误解,GMAT
landscape,ˈlændskep,,n.风景,GMAT
vague,veɡ,,a.模糊的， 含糊的,GMAT
